Size,TimeMicroseconds
27800,13508.4
27900,7277.8
28000,10402.8
28100,7555.6
28200,6658.6
28300,7329.6
28400,10869.2
28500,11217.8
28600,11284
28700,8305.2
28800,6513.2
28900,11058
29000,11513.2
29100,10037.8
29200,9794.8
29300,14044.8
29400,13352.8
29500,11210
29600,10345.2
29700,11349
29800,12315.4
29900,10198.8
30000,9696.4
30100,11212.4
30200,13188.2
30300,11191.4
30400,9060.8
30500,8574.4
30600,13865.2
30700,13156
30800,12433.8
30900,13132.4
31000,9311.6
31100,15828.8
31200,8060.6
31300,11200.2
31400,11510
31500,8511.6
31600,14992.4
31700,11122.6
31800,10091.2
31900,12840.2
32000,15294.6
32100,12777
32200,11375
32300,12855
32400,14112.8
32500,13364.8
32600,14682.2
32700,16816.8
32800,14690.2
32900,15711.2
33000,16653.2
33100,13636.8
33200,13012.6
33300,11885.6
33400,16479.2
33500,15336.4
33600,12481.8
33700,8252.4
33800,12240.8
33900,15743.4
34000,16830.8
34100,14552.8
34200,16529.8
34300,15366
34400,18333.8
34500,17123.6
34600,14204.6
34700,12462.4
34800,11422.4
34900,13187.8
35000,15215.8
35100,14421.8
35200,12188.6
35300,12160.8
35400,9097.4
35500,13308.8
35600,15446.8
35700,12025.2
35800,8999.2
35900,8267.2
36000,8863
36100,13488.4
36200,9247.2
36300,8929.6
36400,13007
36500,13962.2
36600,16152.8
36700,13105.6
36800,15209
36900,11768.4
37000,17241.4
37100,13962
37200,17555.2
37300,18230
37400,18876.6
37500,18399.6
37600,18389.8
37700,17983.4
37800,19715.8
37900,18391.4
38000,19257.8
38100,17704.2
38200,22815.8
38300,16564
38400,18574.6
38500,17752.8
38600,13115.4
38700,11547.2
38800,15790.2
38900,11492.6
39000,12129.6
39100,14341.6
39200,16740.2
39300,15942.8
39400,15599.6
39500,9706
39600,9932.2
39700,17294.2
39800,17226.8
39900,17320
40000,19834.4
40100,15992.6
40200,14868.4
40300,16712.2
40400,16329
40500,16469
40600,16557.8
40700,14842
40800,13645.6
40900,18692.4
41000,17706.2
41100,15772.6
41200,17852.6
41300,19325
41400,13584
