Size,TimeMicroseconds
28600,11599.8
28700,9805.8
28800,6791.6
28900,7715.8
29000,8556.4
29100,7119.2
29200,11754.8
29300,10679
29400,12080
29500,8628.2
29600,9776.8
29700,11135
29800,10893
29900,11004.4
30000,10475
30100,12775.2
30200,10663.2
30300,8575.8
30400,10685.4
30500,11245.4
30600,11917.6
30700,9907.8
30800,9852.6
30900,10851.2
31000,11393.2
31100,13058.8
31200,12443.2
31300,13613.6
31400,14209.8
31500,11936.6
31600,10847
31700,10915.8
31800,10667.8
31900,11479
32000,11086.6
32100,11220.8
32200,11251.2
32300,12699.8
32400,11492
32500,14574
32600,13958.6
32700,12785.6
32800,11451.6
32900,10574.6
33000,15086.8
33100,10541.8
33200,13499.8
33300,15978.4
33400,13670.2
33500,15630
33600,17687
33700,18540.8
33800,21314.4
33900,17248.8
34000,17861.8
34100,22177.2
34200,20021.6
34300,19141.4
34400,14051.8
34500,15077.6
34600,11997
34700,16160.2
34800,17088.2
34900,12059.6
35000,9391.4
35100,13403.4
35200,14239.2
35300,15182.4
35400,17887.4
35500,11334
35600,13936.6
35700,15207.2
35800,16395.2
35900,14651
36000,9713.8
36100,11777
36200,14033.4
36300,15804
36400,16152.6
36500,17364.6
36600,14609.8
36700,16276.2
36800,16534.4
36900,18422.6
37000,15942.8
37100,13297.8
37200,18043.4
37300,11080.4
37400,13612.8
37500,13592.8
37600,10461.8
37700,17167.4
37800,20120
37900,10772.2
38000,13716.2
38100,17721.8
38200,14307.4
38300,18819.6
38400,15960.6
38500,14360.8
38600,19949.6
38700,14665.8
38800,17551.2
38900,16829.8
39000,15150.2
39100,16377.2
39200,15888.2
39300,14613.6
39400,12780.8
39500,17400.4
39600,17301.4
39700,28713.6
39800,17533
39900,14865.8
40000,21587
40100,15023
40200,17580.8
40300,19696.8
40400,18521
40500,15528.4
40600,21192
40700,10841.6
40800,18400.2
40900,14068
41000,10916.8
41100,17299.4
41200,17305.6
41300,15592
41400,19399.4
41500,12842.8
41600,16171.4
41700,17577.6
41800,26277.4
41900,18227
42000,17078.8
42100,22886.4
42200,15872.8
42300,19607
42400,20183
42500,15958.4
42600,19745.2
42700,20715.4
42800,13707.4
42900,14806
43000,15488.2
43100,19314.8
43200,15675.8
43300,16444.2
43400,15141.8
43500,17766.6
43600,13237
43700,16997.2
43800,14480.8
43900,16718
44000,23854.6
44100,23176.2
44200,21729.6
44300,18500.4
44400,19673.4
44500,21354.6
44600,22994.8
44700,23180.6
44800,20224
44900,17436.4
45000,17199.2
45100,15555
45200,19918.4
45300,19741
45400,15436.8
45500,16239.4
45600,18012.6
45700,18654.6
45800,17245.8
45900,14716.4
46000,20571.6
46100,20464.6
46200,23999
46300,20840.6
46400,22028.2
46500,18752.4
46600,20197.6
46700,18086.8
46800,22303
46900,21840.6
47000,17726.4
47100,22598.8
