Size,TimeMicroseconds
83200,37770
83300,35432.4
83400,37502.8
83500,38929.8
83600,35561.6
83700,43088.2
83800,38190
83900,39894
84000,36192.4
84100,37135
84200,42802.6
84300,44893.6
84400,43778
84500,42568.6
84600,43171.2
84700,46226.8
84800,42675.4
84900,42803.2
85000,45610.6
85100,48772
85200,47328.4
85300,56615.8
85400,43239.2
85500,44455.6
85600,39122.4
85700,33594.8
85800,35195.6
85900,31446.8
86000,28153
86100,32828.8
86200,35100.8
86300,34648.4
86400,36027.6
86500,40414.4
86600,37945.6
86700,46720.2
86800,41846.8
86900,42535.2
87000,40831.4
87100,40741.6
87200,39839.4
87300,39177.2
87400,41345.8
87500,38676.8
87600,38983.2
87700,56345.2
87800,59661.4
87900,52004
88000,45158.2
88100,47470.4
88200,48743
88300,50284.2
88400,58383.4
88500,50126
88600,40673
88700,45406.2
88800,39975.2
88900,42734
89000,42499.8
89100,44416
89200,40396.6
89300,41432.8
89400,40892
89500,40137.6
89600,39317
89700,36763.6
89800,38940
89900,38633.6
90000,38127.8
90100,38017.4
90200,33712.8
90300,32977.6
90400,39365.2
90500,35217.8
90600,36328.2
90700,42671.2
90800,46797
90900,35435.2
91000,33824.4
91100,33015.2
91200,33410
91300,31882.6
91400,29769.4
91500,40409.8
91600,37289.8
91700,35256
91800,28617.2
91900,42491.6
92000,37970
92100,30187.2
92200,36075.2
92300,38178
92400,44391.4
92500,44343
92600,47596.2
92700,53005.8
92800,45021.4
92900,43850.2
93000,46726.4
93100,47482
93200,46471.2
93300,45412.6
93400,46617
93500,45331.4
93600,44289.4
93700,47588
93800,49504.4
93900,47067.4
94000,43014.8
94100,44759.6
94200,52145.6
94300,51455.8
94400,50264
94500,45096.8
94600,43059.4
94700,31826.4
94800,29807
94900,33636
95000,30888.6
95100,27220.8
95200,27648.4
95300,26624.6
95400,26477.6
95500,25605.2
95600,27486.2
95700,28797
95800,28826.4
95900,25221
96000,24108.2
96100,27181
96200,28132.4
96300,27545.2
96400,30660
96500,32341.2
96600,30225.8
96700,24306
96800,30576.2
96900,26037.2
97000,26547.2
97100,22757.6
97200,22448.4
97300,20276.4
97400,29017.2
97500,24050.8
97600,24062.8
97700,24902.4
97800,28946.8
97900,27051.2
98000,24910.2
98100,27707.4
98200,32122
98300,28935
98400,29087.2
98500,32677.6
98600,37436
98700,31982.2
98800,32569.6
98900,26924.8
99000,29799.6
99100,28180.4
99200,29325.2
99300,28847
99400,30439.2
99500,29132
99600,31157.6
99700,33849.2
99800,30655.6
99900,29582
100000,31390.2
